route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,jp_parent_route_id
kumabus_5_5322_1_20260109,9330001001600,,K2-5：砥用→御船→健軍→県庁→桜町バスターミナル,,3,,,,健軍線
kumabus_15_15041_2_20260109,9330001001600,,M6-1：桜町バスターミナル→田迎→イオン→城南,,3,,,,城南線
kumabus_15_15042_1_20260109,9330001001600,,M6-1：城南→イオン→田迎→桜町バスターミナル,,3,,,,城南線
kumabus_15_16031_2_20260109,9330001001600,,M6-2：桜町バスターミナル→田迎→イオン→城南→宇土駅,,3,,,,城南線
kumabus_15_16032_1_20260109,9330001001600,,M6-2：宇土駅→城南→イオン→田迎→桜町バスターミナル,,3,,,,城南線
kumabus_15_17021_2_20260109,9330001001600,,M6-3：桜町バスターミナル→田迎→イオン→城南→松橋駅,,3,,,,城南線
kumabus_15_17022_1_20260109,9330001001600,,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル,,3,,,,城南線
kumabus_15_18521_2_20260109,9330001001600,,M6-4：桜町バスターミナル→田迎→イオン→城南→志導寺,,3,,,,城南線
kumabus_15_18522_1_20260109,9330001001600,,M6-4：志導寺→城南→イオン→田迎→桜町バスターミナル,,3,,,,城南線
kumabus_15_19531_2_20260109,9330001001600,,M6-5：桜町バスターミナル→田迎→イオン→城南→志導寺→下安見,,3,,,,城南線
kumabus_15_20521_2_20260109,9330001001600,,M6-6：桜町バスターミナル→田迎→イオン→城南→段鶴,,3,,,,城南線
kumabus_23_23061_2_20260109,9330001001600,,K1-3：桜町バスターミナル→県庁→画図→イオン→城南,,3,,,,画図線
kumabus_23_23062_1_20260109,9330001001600,,K1-3：城南→イオン→烏ヶ江→画図→県庁→桜町バスターミナル,,3,,,,画図線
kumabus_23_23071_2_20260109,9330001001600,,K1-4：桜町バスターミナル→県庁→画図→イオン→辺場→甲佐,,3,,,,画図線
kumabus_23_23072_1_20260109,9330001001600,,K1-4：甲佐→辺場→イオン→烏ヶ江→画図→県庁→桜町バスターミナル,,3,,,,画図線
kumabus_25_25051_2_20260109,9330001001600,,M5-1：桜町バスターミナル→田迎→イオン→乙女→甲佐,,3,,,,乙女線
kumabus_25_25052_1_20260109,9330001001600,,M5-1：甲佐→乙女→イオン→田迎→桜町バスターミナル,,3,,,,乙女線
kumabus_29_29271_2_20260109,9330001001600,,P4-3：桜町バスターミナル→尚絅校前→出仲間→中の瀬車庫,,3,,,,中央病院線
kumabus_29_29272_1_20260109,9330001001600,,P4-3：中の瀬車庫→出仲間（ﾊﾞ）→尚絅校前→桜町バスターミナル,,3,,,,中央病院線
kumabus_29_29281_2_20260109,9330001001600,,P4-1：桜町バスターミナル→尚絅校前→中央病院→中の瀬車庫,,3,,,,中央病院線
kumabus_29_29282_1_20260109,9330001001600,,P4-1：中の瀬車庫→中央病院→尚絅校前→桜町バスターミナル,,3,,,,中央病院線
kumabus_29_29371_2_20260109,9330001001600,,P4-4：桜町バスターミナル→尚絅校前→出仲間→イオン熊本,,3,,,,中央病院線
kumabus_29_29372_1_20260109,9330001001600,,P4-4：イオン→出仲間（浜バ）→尚絅校前→桜町バスターミナル,,3,,,,中央病院線
kumabus_29_29381_2_20260109,9330001001600,,P4-2：桜町バスターミナル→尚絅校前→中央病院→イオン熊本,,3,,,,中央病院線
kumabus_29_29382_1_20260109,9330001001600,,P4-2：イオン→中央病院→尚絅校前→桜町バスターミナル,,3,,,,中央病院線
kumabus_38_38111_2_20260109,9330001001600,,P2-2：桜町バスターミナル→大学病院→御幸木部,,3,,,,御幸木部線
kumabus_38_38211_2_20260109,9330001001600,,P2-3：桜町バスターミナル→大学病院→御幸病院→御幸木部,,3,,,,御幸木部線
kumabus_38_38332_1_20260109,9330001001600,,P2-4：御幸木部→大学病院構内→桜町バスターミナル,,3,,,,御幸木部線
kumabus_38_38442_1_20260109,9330001001600,,P2-5：御幸木部→御幸病院→大学病院構内→桜町バスターミナル,,3,,,,御幸木部線
kumabus_39_39011_2_20260109,9330001001600,,L1-1：桜町バスターミナル→水道町→国府→江津団地,,3,,,,江津団地線
kumabus_39_39012_1_20260109,9330001001600,,L1-1：江津団地→国府→水道町→桜町バスターミナル,,3,,,,江津団地線
kumabus_39_39021_2_20260109,9330001001600,,L1-2：桜町バスターミナル→国府→江津団地→烏ヶ江→イオン,,3,,,,江津団地線
kumabus_39_39022_1_20260109,9330001001600,,L1-2：イオン→烏ヶ江→江津団地→桜町バスターミナル,,3,,,,江津団地線
kumabus_41_41021_2_20260109,9330001001600,,L2-1：桜町バスターミナル→セイラタウン→中の瀬車庫,,3,,,,セイラタウン線
kumabus_41_41022_1_20260109,9330001001600,,中車庫→セイラタウン→桜町バスターミナル,,3,,,,セイラタウン線
kumabus_41_41121_2_20260109,9330001001600,,L2-2：桜町バスターミナル→セイラタウン→イオン,,3,,,,セイラタウン線
kumabus_41_41122_1_20260109,9330001001600,,L2-2：イオン→セイラタウン→桜町バスターミナル,,3,,,,セイラタウン線
kumabus_43_42531_2_20260109,9330001001600,,城南→木原不動→南区役所,,3,,,,市施策線
sankobus_1_1170_1_20260314,9330001006723,,L6-3/T2-1：小島→西高校～健軍→木山,,3,,,,1
sankobus_1_1171_1_20260314,9330001006723,,L6-3/T2-1：木山→健軍～西高→小島,,3,,,,1
sankobus_2_2040_1_20260314,9330001006723,,L6-3：桜町バスターミナル→健軍～交通広場→木山,,3,,,,2
sankobus_2_2041_1_20260314,9330001006723,,L6-3：木山→交通広場～健軍→桜町バスターミナル,,3,,,,2
sankobus_3_3020_1_20260314,9330001006723,,K4-3：桜町バスターミナル→自衛隊～佐土原→木山,,3,,,,3
sankobus_3_3021_1_20260314,9330001006723,,K4-3：木山→佐土原～自衛隊→桜町バスターミナル,,3,,,,3
sankobus_3_3030_1_20260314,9330001006723,,K3-3/T1-1：小島→上高橋～県庁→木山,,3,,,,3
sankobus_3_3031_1_20260314,9330001006723,,K3-3/T1-1：木山→県庁～上高橋→小島,,3,,,,3
sankobus_3_3040_1_20260314,9330001006723,,K3-1/T1-1：小島→上高橋～県庁→沼山津,,3,,,,3
sankobus_3_3050_1_20260314,9330001006723,,K3-3/T3-0：西部車庫→県庁→木山,,3,,,,3
sankobus_3_3051_1_20260314,9330001006723,,K3-3/T3-0：木山→県庁→西部車庫,,3,,,,3
sankobus_3_3060_1_20260314,9330001006723,,K3-1/T3-0：西部車庫→県庁→沼山津,,3,,,,3
sankobus_3_3071_1_20260314,9330001006723,,K3-3/S4-3：木山→県庁～野口→川口,,3,,,,3
sankobus_3_3080_1_20260314,9330001006723,,K3-1/S4-3：川口→野口～県庁→沼山津,,3,,,,3
sankobus_3_3081_1_20260314,9330001006723,,K3-1/S4-3：沼山津→県庁～野口→川口,,3,,,,3
sankobus_3_3090_1_20260314,9330001006723,,K3-3/T1-2：五丁→上高橋～県庁→木山,,3,,,,3
sankobus_3_3091_1_20260314,9330001006723,,K3-3/T1-2：木山→県庁～上高橋→五丁,,3,,,,3
sankobus_3_3100_1_20260314,9330001006723,,K3-1/T1-2：五丁→上高橋～県庁→沼山津,,3,,,,3
sankobus_3_3110_1_20260314,9330001006723,,K3-1/S4-2：五丁→野口～県庁→沼山津,,3,,,,3
sankobus_3_3111_1_20260314,9330001006723,,K3-1/S4-2：沼山津→県庁～野口→五丁,,3,,,,3
sankobus_3_3120_1_20260314,9330001006723,,K3-2/S4-1：アクアドーム→県庁～市民病院→沼山津,,3,,,,3
sankobus_3_3121_1_20260314,9330001006723,,K3-2/S4-1：沼山津→市民病院～県庁→アクアドーム,,3,,,,3
sankobus_3_3141_1_20260314,9330001006723,,K1-1/T2-1：木山産交→秋津西高→小島,,3,,,,3
sankobus_3_3160_1_20260314,9330001006723,,K1-1：桜町バスターミナル→秋津県庁→木山,,3,,,,3
sankobus_3_3161_1_20260314,9330001006723,,K1-1：木山→秋津県庁→桜町バスターミナル,,3,,,,3
sankobus_3_3370_1_20260314,9330001006723,,K3-1/T4-1：小島産交→春日校前～県庁前→沼山津,,3,,,,3
sankobus_3_3480_1_20260314,9330001006723,,K4-2：熊本駅→県庁～テクノ→阿蘇くまもと空港,,3,,,,3
sankobus_3_3481_1_20260314,9330001006723,,K4-2：阿蘇くまもと空港→テクノ～県庁→熊本駅,,3,,,,3
sankobus_3_3520_1_20260314,9330001006723,,K4-1：桜町バスターミナル→県庁前～花立三丁目→沼山津,,3,,,,3
sankobus_3_3521_1_20260314,9330001006723,,K4-1：沼山津→花立三丁目～県庁前→桜町バスターミナル,,3,,,,3
sankobus_5_5050_1_20260314,9330001006723,,L4-1/T4-0：西部車庫→春日校前～東区役所→沼山津,,3,,,,5
sankobus_5_5051_1_20260314,9330001006723,,L4-1/T4-0：沼山津→東区役所～春日校前→西部車庫,,3,,,,5
sankobus_6_6160_1_20260314,9330001006723,,L5-1：桜町バスターミナル→健軍～東無田→御船,,3,,,,6
sankobus_6_6161_1_20260314,9330001006723,,L5-1：御船→東無田～健軍→桜町バスターミナル,,3,,,,6
sankobus_7_7010_1_20260314,9330001006723,,F2-3/S4-3：川口→野口～子飼→戸島,,3,,,,7
sankobus_7_7011_1_20260314,9330001006723,,F2-3/S4-3：戸島→子飼～野口→川口,,3,,,,7
sankobus_7_7020_1_20260314,9330001006723,,F2-1/S4-3：川口→野口～子飼→小山団地,,3,,,,7
sankobus_7_7021_1_20260314,9330001006723,,F2-1/S4-3：小山団地→子飼～野口→川口,,3,,,,7
sankobus_7_7030_1_20260314,9330001006723,,F2-1/S4-2：五丁→野口～子飼→小山団地,,3,,,,7
sankobus_7_7031_1_20260314,9330001006723,,F2-1/S4-2：小山団地→子飼～野口→五丁,,3,,,,7
sankobus_7_7040_1_20260314,9330001006723,,F2-1/S4-1：アクアドーム→野口～子飼→小山団地,,3,,,,7
sankobus_7_7041_1_20260314,9330001006723,,F2-1/S4-1：小山団地→子飼～野口→アクアドーム,,3,,,,7
sankobus_9_9200_1_20260314,9330001006723,,G2-3：桜町バスターミナル→熊本整形～託麻原本通→戸島,,3,,,,9
sankobus_9_9201_1_20260314,9330001006723,,G2-3：戸島→託麻原本通～熊本整形→桜町バスターミナル,,3,,,,9
sankobus_9_9300_1_20260314,9330001006723,,G2-1：桜町バスターミナル→熊本整形~託麻原本通→小山団地,,3,,,,9
sankobus_9_9301_1_20260314,9330001006723,,G2-1：小山団地→託麻原本通~熊本整形→桜町バスターミナル,,3,,,,9
sankobus_9_9310_1_20260314,9330001006723,,G2-1/T3-0：西部車庫→熊本整形～託麻八反田→小山団地,,3,,,,9
sankobus_9_9311_1_20260314,9330001006723,,G2-1/T3-0：小山団地→託麻原本通り～熊本整形→西部車庫,,3,,,,9
sankobus_12_12020_1_20260314,9330001006723,,E3-5：桜町バスターミナル→子飼～三里木→大津産交,,3,,,,12
sankobus_12_12080_1_20260314,9330001006723,,E3-5：桜町バスターミナル→子飼～三里木→吹田団地,,3,,,,12
sankobus_12_12081_1_20260314,9330001006723,,E3-5：吹田団地→三里木～子飼→桜町バスターミナル,,3,,,,12
sankobus_12_12240_1_20260314,9330001006723,,E3-1：桜町バスターミナル→子飼～菊陽バイパス→光の森産交,,3,,,,12
sankobus_12_12241_1_20260314,9330001006723,,E3-1：光の森産交→菊陽バイパス～子飼→桜町バスターミナル,,3,,,,12
sankobus_13_13210_1_20260314,9330001006723,,E3-4：桜町バスターミナル→子飼～三里木→光の森産交,,3,,,,13
sankobus_13_13211_1_20260314,9330001006723,,E3-4：光の森産交→三里木～子飼→桜町バスターミナル,,3,,,,13
sankobus_13_13230_1_20260314,9330001006723,,E3-3：熊本駅前→子飼～武蔵ヶ丘→光の森産交,,3,,,,13
sankobus_13_13231_1_20260314,9330001006723,,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前,,3,,,,13
sankobus_13_13240_1_20260314,9330001006723,,E3-3：桜町バスターミナル→子飼～武蔵ヶ丘→光の森産交,,3,,,,13
sankobus_13_13241_1_20260314,9330001006723,,E3-3：光の森産交→武蔵ヶ丘～子飼→桜町バスターミナル,,3,,,,13
sankobus_13_13250_1_20260314,9330001006723,,E3-2：桜町バスターミナル→子飼～ゆめタウン→光の森産交,,3,,,,13
sankobus_13_13251_1_20260314,9330001006723,,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル,,3,,,,13
sankobus_13_13260_1_20260314,9330001006723,,E3-2：熊本駅前→子飼～ゆめタウン→光の森産交,,3,,,,13
sankobus_13_13261_1_20260314,9330001006723,,E3-2：光の森産交→ゆめタウン～子飼→熊本駅前,,3,,,,13
sankobus_14_14260_1_20260314,9330001006723,,K5-2：桜町バスターミナル→県庁前～北バイパス入→光の森産交,,3,,,,14
sankobus_14_14261_1_20260314,9330001006723,,K5-2：光の森産交→北バイパス～県庁前→桜町バスターミナル,,3,,,,14
sankobus_14_14270_1_20260314,9330001006723,,K5-1：桜町バスターミナル→県庁前～松の本→光の森産交,,3,,,,14
sankobus_14_14271_1_20260314,9330001006723,,K5-1：光の森産交→松の本～県庁前→桜町バスターミナル,,3,,,,14
sankobus_15_15101_1_20260314,9330001006723,,吹田団地→大津中央～→大津高校前,,3,,,,15
sankobus_16_16020_1_20260314,9330001006723,,F1-1：桜町バスターミナル→子飼～供合→東熊本第二病院前,,3,,,,16
sankobus_16_16021_1_20260314,9330001006723,,F1-1：東熊本第二病院前→供合～子飼→桜町バスターミナル,,3,,,,16
sankobus_16_16110_1_20260314,9330001006723,,F1-2：桜町バスターミナル→子飼～供合→光の森産交,,3,,,,16
sankobus_16_16111_1_20260314,9330001006723,,F1-2：光の森産交→供合～子飼→桜町バスターミナル,,3,,,,16
sankobus_17_17120_1_20260314,9330001006723,,A2-1：桜町バスターミナル→京町本丁～植木宮の前→木留,,3,,,,17
sankobus_17_17121_1_20260314,9330001006723,,A2-1：木留→植木宮の前～京町本丁→桜町バスターミナル,,3,,,,17
sankobus_17_17130_1_20260314,9330001006723,,A4-2：桜町バスターミナル→植木～北区役所前→小野泉水公園,,3,,,,17
sankobus_17_17131_1_20260314,9330001006723,,A4-2：小野泉水公園→北区役所前～植木→桜町バスターミナル,,3,,,,17
sankobus_17_17150_1_20260314,9330001006723,,A4-1：桜町バスターミナル→京町本丁～植木宮の前→植木駐車場,,3,,,,17
sankobus_17_17151_1_20260314,9330001006723,,A4-1：植木駐車場→植木宮の前～京町本丁→桜町バスターミナル,,3,,,,17
sankobus_17_17171_1_20260314,9330001006723,,A4-2/K6-0：小野泉水公園→北区役所前～県庁前→県会議事堂前,,3,,,,17
sankobus_17_17181_1_20260314,9330001006723,,A2-1：木留→植木宮の前～京町本丁→田崎橋,,3,,,,17
sankobus_17_17191_1_20260314,9330001006723,,A4-2：小野泉水公園→北区役所前～植木→田崎橋,,3,,,,17
sankobus_17_17201_1_20260314,9330001006723,,A4-1：植木駐車場→植木～京町本丁→田崎橋,,3,,,,17
sankobus_17_17220_1_20260314,9330001006723,,A4-2：北窪→県庁前～植木→小野泉水公園,,3,,,,17
sankobus_17_17231_1_20260314,9330001006723,,A3-1：鹿南中学校→植木～京町本丁→田崎橋,,3,,,,17
sankobus_17_17240_1_20260314,9330001006723,,A2-1：田崎橋→京町～植木宮の前→木留,,3,,,,17
sankobus_17_17250_1_20260314,9330001006723,,A4-2：田崎橋→京町～植木→小野泉水公園,,3,,,,17
sankobus_17_17260_1_20260314,9330001006723,,A4-1：田崎橋→京町～植木→植木駐車場,,3,,,,17
sankobus_17_17270_1_20260314,9330001006723,,A3-1：田崎橋→京町～植木→鹿南中学校,,3,,,,17
sankobus_18_18130_1_20260314,9330001006723,,U2-2：桜町バスターミナル→上熊本～西里→万楽寺駐車場,,3,,,,18
sankobus_18_18131_1_20260314,9330001006723,,U2-2：万楽寺駐車場→西里～上熊本→桜町バスターミナル,,3,,,,18
sankobus_18_18240_1_20260314,9330001006723,,U2-1：桜町バスターミナル→和泉～植木宮の前（→植木駐車場,,3,,,,18
sankobus_18_18241_1_20260314,9330001006723,,U2-1：植木駐車場→植木宮の前（～和泉→桜町バスターミナル,,3,,,,18
sankobus_19_19080_1_20260314,9330001006723,,U4-2：水道町→新町～戸坂→谷尾崎,,3,,,,19
sankobus_19_19081_1_20260314,9330001006723,,U4-2：谷尾崎→戸坂～新町→水道町,,3,,,,19
sankobus_19_19110_1_20260314,9330001006723,,U4-3：水道町→谷尾崎～西区役所前→小島産交,,3,,,,19
sankobus_19_19111_1_20260314,9330001006723,,U4-3：小島産交→西区役所前～谷尾崎→水道町,,3,,,,19
sankobus_20_20010_1_20260314,9330001006723,,S3-2：熊本港→西区役所～蓮台寺→桜町バスターミナル,,3,,,,20
sankobus_20_20011_1_20260314,9330001006723,,S3-2：桜町バスターミナル→蓮台寺～西区役所→熊本港,,3,,,,20
sankobus_20_20021_1_20260314,9330001006723,,T2-1：小島産交→西高→桜町バスターミナル,,3,,,,20
sankobus_23_23200_1_20260314,9330001006723,,S4-9：水道町→白藤→JA飽田支所前,,3,,,,23
sankobus_23_23201_1_20260314,9330001006723,,S4-9：JA飽田支所前→白藤→水道町,,3,,,,23
sankobus_24_24010_1_20260314,9330001006723,,A1-1：若葉校→動植物園～県庁→富尾団地,,3,,,,24
sankobus_24_24011_1_20260314,9330001006723,,A1-1/K1-1：富尾団地→県庁～動植物園前→若葉校,,3,,,,24
sankobus_24_24021_1_20260314,9330001006723,,A1-1/K6-0：富尾団地→京町本丁～県庁前→県会議事堂,,3,,,,24
sankobus_24_24030_1_20260314,9330001006723,,A1-1：北窪→県庁～京町本丁→富尾団地,,3,,,,24
sankobus_25_25010_1_20260314,9330001006723,,A1-1：桜町バスターミナル→→富尾団地,,3,,,,25
sankobus_25_25011_1_20260314,9330001006723,,A1-1：富尾団地→京町本丁→桜町バスターミナル,,3,,,,25
sankobus_25_25020_1_20260314,9330001006723,,A1-1/T3-0：西部車庫→熊本駅～京町本丁→富尾団地,,3,,,,25
sankobus_25_25021_1_20260314,9330001006723,,A1-1/T3-0：富尾団地→京町～熊本駅→西部車庫,,3,,,,25
sankobus_26_26330_1_20260314,9330001006723,,K1-5/R2-1：桜町バスターミナル→済生会病院～川尻駅前→川尻町,,3,,,,26
sankobus_26_26331_1_20260314,9330001006723,,K1-5：川尻町→川尻駅前～済生会病院→桜町バスターミナル,,3,,,,26
sankobus_27_27050_1_20260314,9330001006723,,E2-1：桜町バスターミナル→子飼～二里木→楠団地,,3,,,,27
sankobus_27_27051_1_20260314,9330001006723,,E2-1：楠団地→二里木～子飼→桜町バスターミナル,,3,,,,27
sankobus_27_27071_1_20260314,9330001006723,,E2-0：竜田口駅前→熊本大学前～子飼→桜町バスターミナル,,3,,,,27
sankobus_27_27080_1_20260314,9330001006723,,E2-1/S3-0：西部車庫→蓮台寺～二里木→楠団地,,3,,,,27
sankobus_27_27081_1_20260314,9330001006723,,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫,,3,,,,27
sankobus_27_27090_1_20260314,9330001006723,,E2-0/S3-0：西部車庫→蓮台寺～子飼→竜田口駅,,3,,,,27
sankobus_28_28061_1_20260314,9330001006723,,K6-0/R1-2：国町駐車場→川尻市道～水前寺公園前→県会議事堂前,,3,,,,28
sankobus_28_28080_1_20260314,9330001006723,,R1-2：水道町→桜町バスターミナル～川尻市道→国町,,3,,,,28
sankobus_28_28081_1_20260314,9330001006723,,R1-2：国町→川尻市道～桜町バスターミナル→水道町,,3,,,,28
sankobus_28_28091_1_20260314,9330001006723,,K6-0/R1-1：リバグリーン八幡→川尻市道～県庁前→県会議事堂前,,3,,,,28
sankobus_28_28100_1_20260314,9330001006723,,R1-1：水道町→桜町バスターミナル～川尻市道→川尻町,,3,,,,28
sankobus_28_28101_1_20260314,9330001006723,,R1-1：川尻町→川尻市道～桜町バスターミナル→水道町,,3,,,,28
sankobus_28_28110_1_20260314,9330001006723,,R1-1：桜町バスターミナル→川尻市道～川尻町→川尻町,,3,,,,28
sankobus_28_28111_1_20260314,9330001006723,,R1-1：川尻町→川尻町～川尻市道→桜町バスターミナル,,3,,,,28
sankobus_28_28160_1_20260314,9330001006723,,R1-2：桜町バスターミナル→熊日前（旧道～川尻町→国町,,3,,,,28
sankobus_28_28161_1_20260314,9330001006723,,R1-2：国町→川尻町～熊日前（旧道→桜町バスターミナル,,3,,,,28
sankobus_28_28190_1_20260314,9330001006723,,R1-2：北窪→県庁前～川尻市道→国町,,3,,,,28
sankobus_28_28200_1_20260314,9330001006723,,R1-1：北窪→県庁前～川尻市道→川尻町,,3,,,,28
sankobus_30_30110_1_20260314,9330001006723,,A5-2：桜町バスターミナル→植木～日置→山鹿温泉,,3,,,,30
sankobus_30_30111_1_20260314,9330001006723,,A5-2：山鹿温泉→日置～植木→桜町バスターミナル,,3,,,,30
sankobus_30_30121_1_20260314,9330001006723,,A5-2：山鹿温泉→日置～植木→田崎橋,,3,,,,30
sankobus_30_30150_1_20260314,9330001006723,,A5-2：田崎橋→植木～日置→山鹿温泉,,3,,,,30
sankobus_31_31120_1_20260314,9330001006723,,A5-3：桜町バスターミナル→植木温泉～日置→山鹿温泉,,3,,,,31
sankobus_31_31121_1_20260314,9330001006723,,A5-3：山鹿温泉→日置～植木温泉→桜町バスターミナル,,3,,,,31
sankobus_33_33170_1_20260314,9330001006723,,A5-1：桜町バスターミナル→植木～来民バイパス→山鹿温泉,,3,,,,33
sankobus_33_33171_1_20260314,9330001006723,,A5-1：山鹿温泉→来民バイパス～植木→桜町バスターミナル,,3,,,,33
sankobus_33_33181_1_20260314,9330001006723,,A5-1：山鹿温泉→来民バイパス～植木→田崎橋,,3,,,,33
sankobus_33_33190_1_20260314,9330001006723,,A5-1：田崎橋→植木～来民バイパス→山鹿温泉,,3,,,,33
sankobus_36_36300_1_20260314,9330001006723,,T2-3：桜町バスターミナル→西区役所～河内農協前→天水支所,,3,,,,36
sankobus_36_36301_1_20260314,9330001006723,,T2-3：天水支所→河内農協～西区役所→桜町バスターミナル,,3,,,,36
sankobus_36_36310_1_20260314,9330001006723,,T2-2：桜町バスターミナル→西区役所～河内農協→小天温泉,,3,,,,36
sankobus_36_36311_1_20260314,9330001006723,,T2-2：小天温泉→河内農協～西区役所→桜町バスターミナル,,3,,,,36
sankobus_37_37050_1_20260314,9330001006723,,U3-1：桜町バスターミナル→芳野～河内→河内温泉センター,,3,,,,37
sankobus_37_37051_1_20260314,9330001006723,,U3-1：河内温泉センター→芳野～→桜町バスターミナル,,3,,,,37
sankobus_38_38240_1_20260314,9330001006723,,A3-2：桜町バスターミナル→木葉～大倉→玉名駅前,,3,,,,38
sankobus_38_38241_1_20260314,9330001006723,,A3-2：玉名駅前→木葉～大倉→桜町バスターミナル,,3,,,,38
sankobus_41_41130_1_20260314,9330001006723,,R3-3：桜町バスターミナル→川尻バイパス～大慈禅寺→南区役所,,3,,,,41
sankobus_41_41131_1_20260314,9330001006723,,R3-3：南区役所→大慈禅寺～川尻バイパス→桜町バスターミナル,,3,,,,41
sankobus_42_42201_1_20260314,9330001006723,,R2-2：国町→川尻町～熊日前→桜町バスターミナル,,3,,,,42
sankobus_42_42210_1_20260314,9330001006723,,R2-1：桜町バスターミナル→五反田～→川尻町,,3,,,,42
sankobus_42_42211_1_20260314,9330001006723,,R2-1：川尻町→川尻町（旧道～五反田→桜町バスターミナル,,3,,,,42
sankobus_43_43090_1_20260314,9330001006723,,大津高校前→大津北中学校～矢護川→菊池産交,,3,,,,43
sankobus_43_43091_1_20260314,9330001006723,,菊池産交→矢護川～大津北中学校→大津高校前,,3,,,,43
sankobus_43_43110_1_20260314,9330001006723,,大津支援学校前→→JASM,,3,,,,43
sankobus_43_43120_1_20260314,9330001006723,,県立技術短期大学前→→JASM,,3,,,,43
sankobus_43_43130_1_20260314,9330001006723,,大津支援学校前→肥後大津駅～JASM→県立技術短期大学前,,3,,,,43
sankobus_43_43140_1_20260314,9330001006723,,県立技術短期大学前→肥後大津駅～JASM→県立技術短期大学前,,3,,,,43
sankobus_44_44290_1_20260314,9330001006723,,7：阿蘇駅前→唐笠松～ステーション→杖立,,3,,,,44
sankobus_44_44291_1_20260314,9330001006723,,7：杖立→ステーション～唐笠松→阿蘇駅前,,3,,,,44
sankobus_44_44300_1_20260314,9330001006723,,阿蘇駅前→大観峰～ステーション→杖立,,3,,,,44
sankobus_44_44301_1_20260314,9330001006723,,杖立→大観峰→阿蘇駅前,,3,,,,44
sankobus_45_45130_1_20260314,9330001006723,,山鹿温泉→十三部～遊蛇口→菊池産交,,3,,,,45
sankobus_45_45131_1_20260314,9330001006723,,菊池産交→遊蛇口～十三部→山鹿温泉,,3,,,,45
sankobus_46_46080_1_20260314,9330001006723,,山鹿市役所前→平山温泉～三加和温泉→南関上町,,3,,,,46
sankobus_46_46081_1_20260314,9330001006723,,南関上町→三加和温泉～平山温泉→山鹿市役所前,,3,,,,46
sankobus_48_48121_1_20260314,9330001006723,,菊池プラザ→水辺プラザ～鹿本農高前→山鹿温泉,,3,,,,48
sankobus_48_48140_1_20260314,9330001006723,,本田技研工業構内→→肥後大津駅,,3,,,,48
sankobus_48_48141_1_20260314,9330001006723,,肥後大津駅→→本田技研工業構内,,3,,,,48
sankobus_48_48150_1_20260314,9330001006723,,山鹿温泉→水辺プラザ～翔陽高校→肥後大津駅,,3,,,,48
sankobus_48_48151_1_20260314,9330001006723,,肥後大津駅→翔陽高校～水辺プラザ→山鹿温泉,,3,,,,48
sankobus_49_49050_1_20260314,9330001006723,,木山→山西～森→大津産交,,3,,,,49
sankobus_49_49051_1_20260314,9330001006723,,P50：大津産交→森～山西→木山,,3,,,,49
sankobus_49_49060_1_20260314,9330001006723,,木山→山西～岩坂→大津産交,,3,,,,49
sankobus_49_49061_1_20260314,9330001006723,,P50：大津産交→岩坂～山西→木山,,3,,,,49
sankobus_49_49350_1_20260314,9330001006723,,大津町役場→セントラル病院→吹田団地,,3,,,,49
sankobus_49_49351_1_20260314,9330001006723,,吹田団地→セントラル病院→大津町役場,,3,,,,49
sankobus_49_49360_1_20260314,9330001006723,,大津町役場→美咲野小学校→吹田団地,,3,,,,49
sankobus_49_49361_1_20260314,9330001006723,,吹田団地→美咲野小学校→大津町役場,,3,,,,49
sankobus_49_49930_1_20260314,9330001006723,,土林→山西～森→大津産交,,3,,,,49
sankobus_49_49931_1_20260314,9330001006723,,大津産交→森～山西→土林,,3,,,,49
sankobus_49_49940_1_20260314,9330001006723,,土林→岩坂→大津,,3,,,,49
sankobus_49_49941_1_20260314,9330001006723,,大津→岩坂→土林,,3,,,,49
sankobus_50_50120_1_20260314,9330001006723,,松橋駅→大口～三角病院→三角産交,,3,,,,50
sankobus_50_50121_1_20260314,9330001006723,,三角産交→三角病院～大口→松橋駅,,3,,,,50
sankobus_51_51200_1_20260314,9330001006723,,山鹿バスセンター→東郷農協前・看護福祉大学→玉名駅前,,3,,,,51
sankobus_51_51201_1_20260314,9330001006723,,玉名駅前→看護福祉大学・東郷農協前→山鹿バスセンター,,3,,,,51
sankobus_51_51210_1_20260314,9330001006723,,山鹿バスセンター→東郷農協前・蛇ヶ谷公園→玉名駅前,,3,,,,51
sankobus_51_51211_1_20260314,9330001006723,,玉名駅前→蛇ヶ谷公園・東郷農協前→山鹿バスセンター,,3,,,,51
sankobus_52_52160_1_20260314,9330001006723,,宇土駅前→西城の浦～宇土本町二丁目→松橋駅,,3,,,,52
sankobus_52_52161_1_20260314,9330001006723,,松橋駅→宇土本町二丁目～西城の浦→宇土駅前,,3,,,,52
sankobus_53_53340_1_20260314,9330001006723,,山鹿温泉→米の岳～玉名市役所前→玉名駅,,3,,,,53
sankobus_53_53341_1_20260314,9330001006723,,玉名駅→玉名市役所前～米の岳→山鹿温泉,,3,,,,53
sankobus_54_54200_1_20260314,9330001006723,,玉名駅前→北稜高校前～坂下→南関上町,,3,,,,54
